word,pos
အစွမ်းကုန်,ကြိယာဝိသေသန
အစွယ်,နာမ်
အစွယ်ကျိုး,ကြိယာ [ ဥပစာ ]
အဆ,နာမ်
အဆမတန်,ကြိယာဝိသေသန
အဆာ,နာမ်
အဆာကျယ်,ကြိယာ
အဆာခံ,ကြိယာ
အဆီ,နာမ်
အဆီပြန်,ကြိယာ
အဆီယစ်,ကြိယာ
အဆီအငေါ်တည့်,ကြိယာ
အဆီအနှစ်,နာမ် [ ဥပစာ ]
အဆီအသားပါ,ကြိယာ [ ဥပစာ ]
အဆီအအိမ့်,နာမ်
အဆောတလျင်,ကြိယာဝိသေသန
အဆော်,နာမ်
အဆံ,နာမ်
အဆို,နာမ်
အဆိုတော်,နာမ်
အဆိုရှင်,နာမ်
အဆိုအမိန့်,နာမ်
အဆက်,နာမ်
အဆက်ဆက်,နာမ်
အဆက်ပြတ်,ကြိယာ
အဆက်ဖြတ်,ကြိယာ
အဆက်မပြတ်,ကြိယာဝိသေသန
အဆက်အနွယ်,နာမ်
အဆက်အပေါက်,နာမ်
အဆောက်,နာမ်
အဆောက်အဦ,နာမ်
အဆောက်အအုံ,နာမ်
အဆင်,နာမ်
အဆင်တန်ဆာ,နာမ်
အဆင်ပြေ,ကြိယာ
အဆင်သင့်,ကြိယာ
အဆင်သင့်,ကြိယာဝိသေသန
အဆင့်,နာမ်
အဆင့်ဆင့်,ကြိယာဝိသေသန
အဆင့်အတန်း,နာမ်
အဆင်း,နာမ်
အဆင်းတွန်း,ကြိယာ [ ဥပစာ ]
အဆောင်,နာမ်
အဆောင်,နာမ်
အဆောင်မှူး,နာမ်
အဆောင်အယောင်,နာမ်
အဆောင်အရွက်,နာမ်
အဆိုင်း,နာမ်
အဆစ်,နာမ်
အဆုတ်,နာမ်
အဆုတ်နာ,နာမ်
အဆန်,နာမ်
အဆန်,နာမ်
အဆိပ်,နာမ်
အဆိပ်တက်,ကြိယာ
အဆိပ်အတောက်,နာမ်
အဆုံးစီရင်,ကြိယာ
အဆုံးစွန်,နာမ်
အဆုံးသတ်,ကြိယာ
အဆွေ,နာမ်
အဆွေခင်ပွန်း,နာမ်
အဆွေတော်,နာမ်
အဆွဲ,နာမ်
အဆွယ်အပွား,နာမ်
အဇဋာ,နာမ်
အဇီး,နာမ်
အညတရ,နာမ်
အညမည,ကြိယာဝိသေသန
အညာ,နာမ်
အညာမိ,ကြိယာ
အညံ့ကျောက်,နာမ်
အညံ့ခံ,ကြိယာ
အညံ့ဆီး,နာမ်
အညံ့ပန်း,နာမ်
အညောင်းဆန့်,ကြိယာ
အညစ်အကြေး,နာမ်
အညစ်အထည်း,နာမ်
အညွန့်,နာမ်
အညွန့်ခူး,ကြိယာ [ ဥပစာ ]
အညွန့်ချိုး,ကြိယာ [ ဥပစာ ]
အညွန့်တလူလူ,ကြိယာဝိသေသန [ ဥပစာ ]
အညွန့်တုံး,ကြိယာ [ ဥပစာ ]
အညွန့်အဖူး,နာမ် [ ဥပစာ ]
အညှာ,နာမ် [ ဥပစာ ]
အညှာလွယ်,ကြိယာ [ ဥပစာ ]
အညှိ,နာမ်
အညှီ,နာမ်
အညှီအဟောက်,နာမ် [ ဥပစာ ]
အညှို့,နာမ်
အညှောက်,နာမ်
အòန်း,နာမ်
အဏုကြည့်ကိရိယာ,နာမ်
အဏုမြူ,နာမ် [ သိပ္ပံ ]
အဏုမြူဗုံး,နာမ်
အဏုယုဂ်,နာမ် [ ဘူမိ ]
အတလုန်,နာမ်
အတာ,နာမ်
အတာစား,ကြိယာ
အတာရေ,နာမ်
အတာအိုး,နာမ်
အတိ,ကြိယာဝိသေသန
အတိဇာတ,နာမဝိသေသန
အတိဒုက္ခ,နာမ်
အတိဝုတ္တဒေါသ,နာမ်
အတိသယဝုတ္တိအလင်္ကာ,နာမ်
အတိအလင်း,ကြိယာဝိသေသန
အတီ,နာမ်စား [ ရှေး ]
အတီတေ,နာမ်
အတီသီး,နာမ်
အတီး,နာမ် [ ရှေး ]
အတုခိုး,ကြိယာ
အတုယူ,ကြိယာ
အတူ,ကြိယာဝိသေသန
အတူတကွ,ကြိယာဝိသေသန
အတူတူ,ကြိယာဝိသေသန
အတော,နာမ်
အတောမသတ်,ကြိယာ
အတောအတွင်း,နာမ်
အတော်,နာမ်
အတော်,ကြိယာဝိသေသန
အတံ,နာမ်
အတိုကောက်,နာမ်
အတိုချုပ်,နာမ်
အတိုအစ,နာမ်
အတိုအထွာ,နာမ်
အတို့,နာမ်စား [ ရှေး ]
အတို့,နာမ်
အတို့အမြှုပ်,နာမ်
အတိုး,နာမ်
အတိုးချ,ကြိယာ
အတိုးချ,ကြိယာဝိသေသန [ ဥပစာ ]
အတိုးအညွန့်,နာမ်
အတက်,နာမ်
အတက်နေ့,နာမ်
အတိုက်အခံ,နာမ်
အတိုက်အခံ,ကြိယာဝိသေသန
အတင်ဂိုဏ်း,နာမ်
အတင့်ရဲ,ကြိယာ
အတင်း,နာမ်
အတင်း,ကြိယာဝိသေသန
အတင်းအကျပ်,ကြိယာဝိသေသန
အတင်းအဓမ္မ,ကြိယာဝိသေသန
အတင်းအဖျင်း,နာမ်
အတောင်,နာမ်
အတောင်,နာမ်
အတောင့်,နာမ်
အတိုင်,နာမ်
အတိုင်ပင်ခံ,နာမ်
အတိုင်အဖောက်ညီ,ကြိယာ
အတိုင်း,ဝိဘတ်
အတိုင်းထက်အလွန်,ကြိယာဝိသေသန
အတိုင်းမသိ,နာမဝိသေသန
အတိုင်းသား,ကြိယာဝိသေသန
အတိုင်းအဆ,နာမ်
အတိုင်းအတာ,နာမ်
အတိုင်းအရှည်,နာမ်
အတည်,ကြိယာဝိသေသန
အတည်တကျ,ကြိယာဝိသေသန
အတည်ပေါက်,ကြိယာဝိသေသန
အတည်ပြု,ကြိယာ
အတတ်,နာမ်
အတတ်ဆန်း,ကြိယာ
အတတ်ပညာ,နာမ်
အတိတ်,နာမ်
အတိတ်ကောက်,ကြိယာ
အတိတ်ဆောင်,ကြိယာ
အတိတ်နိမိတ်,နာမ်
အတန်,ကြိယာဝိသေသန
အတန်ငယ်,ကြိယာဝိသေသန
အတန်တန်,ကြိယာဝိသေသန
အတန်အသင့်,ကြိယာဝိသေသန
အတန့်,နာမ်
အတန်း,နာမ်
အတန်းအစား,နာမ်
အတပ်,ကြိယာဝိသေသန
အတပ်အကြပ်,ကြိယာဝိသေသန
အတုံ့အလှည့်,ကြိယာဝိသေသန
အတုံး,နာမ်
အတုံးလိုက်အတစ်လိုက်,ကြိယာဝိသေသန
အတုံးအရုံး,ကြိယာဝိသေသန
အတွေ့,နာမ်
အတွေ့အကြုံ,နာမ်
အတွေ့အထိ,နာမ်
အတွေးခေါင်,ကြိယာ
အတွေးအခေါ်,နာမ်
အတွက်,နာမ်
အတွက်,ဝိဘတ်
အတွက်ကျ,ကြိယာဝိသေသန
အတွင်း,နာမ်
အတွင်းကျကျ,ကြိယာဝိသေသန
အတွင်းကျိတ်,ကြိယာဝိသေသန
အတွင်းခံ,နာမ်
အတွင်းစကား,နာမ်
အတွင်းတာရာ,နာမ်
အတွင်းပစ္စည်း,နာမ်
အတွင်းဘဝေါ,နာမ်
အတွင်းမီး,နာမ်
အတွင်းရေး,နာမ်
အတွင်းရေးမှူး,နာမ်
အတွင်းလူ,နာမ်
အတွင်းလူနာ,နာမ်
အတွင်းသိ,နာမ်
အတွင်းအောင်ခြင်း,နာမ်
အတွန့်တက်,ကြိယာ
အထမြောက်,ကြိယာ
အထအနကောက်,ကြိယာ
အထာ,နာမ်
အထာကျ,ကြိယာ
အထားအသို,နာမ်
အထိနာ,ကြိယာ
အထီး,နာမ်
အထီးကျန်,ကြိယာ
အထီးကျန်,နာမ်
အထု,နာမ်
အထူ,နာမ်
အထူး,ကြိယာဝိသေသန
အထူးတလည်,ကြိယာဝိသေသန
အထဲ,နာမ်
အထက်,နာမ်
အထက်ကျော်ကာရီ,နာမ်
အထက်စီး,နာမ်
အထက်ဆင့်,နာမ်
အထက်တန်း,နာမ်
အထက်တန်းကျ,ကြိယာ
အထက်တန်းစား,နာမ်
အထက်လူကြီး,နာမ်
အထက်လမ်း,နာမ်
အထက်ဝါ,နာမ်
အထက်အောက်,နာမ်
အထောက်မတန်,ကြိယာဝိသေသန
အထောက်အထား,နာမ်
အထိုက်အလျောက်,ကြိယာဝိသေသန
အထင်ကရ,နာမ်
အထင်ကြီး,ကြိယာ
အထင်သေး,ကြိယာ
အထင်းသား,ကြိယာဝိသေသန
အထိုင်,နာမ်
အထိုင်ကျ,ကြိယာ
အထည်,နာမ်
အထည်ကိုယ်,နာမ်
အထည်ကြီးပျက်,နာမ်
အထည်ပျက်,နာမ်
အထည်အလိပ်,နာမ်
အထည်း,နာမ် [ ရှေး ]
အထိန်းတော်,နာမ်
အထပ်သား,နာမ်
အထုပ်ဖြေ,ကြိယာ [ ဥပစာ ]
အထုပ်အထည်,နာမ်
အထိမ်းအမှတ်,နာမ်
အထုံ,နာမ်
အထုံ့,နာမ်
အထွေထွေ,နာမဝိသေသန
အထွေအထူး,ကြိယာဝိသေသန
အထွေး,နာမ်
အထွတ်,နာမ်
အထွတ်အထိပ်,နာမ်
အထွတ်အမြတ်,နာမ်
အထွန့်တက်,ကြိယာ
အဒေါ်,နာမ်
အဒြ,နာမ်
အဓိက,နာမ်
အဓိကရ,နာမဝိသေသန
အဓိကရုဏ်း,နာမ်
အဓိပတိ,နာမ်
အဓိမာသ်,နာမ်
အဓိဋ္ဌာန်,နာမ်
အဓိပ္ပာယတ္ထ,နာမ်
အဓိပ္ပာယ်,နာမ်
အဓမ္မ,နာမ်
အဓမ္မ,ကြိယာဝိသေသန
အဓွန့်,နာမ်
အနမတဂ္ဂ,နာမဝိသေသန
အနမတဂ္ဂ,နာမ်
အနဝတတ်အိုင်,နာမ်
အနာ,နာမ်
အနာကင်း,နာမ်
အနာကြီးရောဂါ,နာမ်
အနာခံ,ကြိယာ
အနာဂတ်,နာမ်
အနာဂါမ်,နာမ်
အနာစက်,နာမ်
အနာစိမ်း,နာမ်
အနာတကြည်း,ကြိယာဝိသေသန
အနာတရ,နာမ်
အနာပဆုပ်,နာမ်
အနာဖေး,နာမ်
အနာမီးအနာလျှံ,နာမ်
အနာအဆာ,နာမ်
အနား,နာမ်
အနားပေး,ကြိယာ
အနားပတ်,နာမ်
အနားယူ,ကြိယာ
အနားသတ်,ကြိယာ
အနိယတ,နာမဝိသေသန
အနီထောင်,နာမ်
အနီရောင်အောက်ရောင်ခြည်,နာမ် [ သိပ္ပံ ]
အနုကြမ်းစီး,ကြိယာ
အနုဂါမိကဥစ္စာ,နာမ်
အနုစိတ်,ကြိယာဝိသေသန
အနုဆေး,နာမ်
အနုဆုပ်,နာမ်
အနုဇာတ,နာမဝိသေသန
အနုညာတ,နာမဝိသေသန
